source_id,source_name,source_type,relation,target_id,target_name,target_type,weight
CAU_00688,火烁肺金,CAU,CAUSES,SYM_03421,咳嗽,SYM,1
CAU_01037,脾弱,CAU,CAUSES,SYM_04892,痰浊内生,SYM,1
CAU_00043,肺虚,CAU,CAUSES,SYM_04892,痰浊内生,SYM,1
CAU_00224,脾胃气虚,CAU,CAUSES,SYM_07035,纳运无力,SYM,1
CAU_01189,霍乱,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_01189,霍乱,CAU,CAUSES,SYM_03407,发热,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_03407,发热,SYM,2
CAU_00272,气机郁滞,CAU,CAUSES,SYM_07595,虫石阻塞胆道,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_06134,当汗不汗,SYM,1
CAU_00064,脾失健运,CAU,CAUSES,SYM_04891,痰浊中阻,SYM,2
CAU_00237,风燥,CAU,CAUSES,SYM_05914,大便结燥,SYM,1
CAU_01223,风疟,CAU,CAUSES,SYM_05854,夏暑汗不出,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_04399,舌苔薄腻,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_03534,水肿,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_03515,浮肿,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_07330,脉软弱,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_05269,下肢肿胀,SYM,1
CAU_00092,脾胃虚弱,CAU,CAUSES,SYM_05902,大便如常或溏,SYM,1
CAU_00639,浊阴难降,CAU,CAUSES,SYM_03470,小便不利,SYM,1
CAU_00371,脾气下陷,CAU,CAUSES,SYM_03470,小便不利,SYM,1
CAU_00420,中气虚弱,CAU,CAUSES,SYM_03470,小便不利,SYM,1
CAU_00058,虚寒,CAU,CAUSES,SYM_05582,口苦骨疼,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_07370,脘痛,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_05595,右关脉滑,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_04050,便闭,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_03936,舌黄,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_03407,发热,SYM,1
CAU_00412,食积,CAU,CAUSES,SYM_03424,恶寒,SYM,1
CAU_00652,温邪时毒,CAU,CAUSES,SYM_03483,无汗,SYM,1
CAU_00652,温邪时毒,CAU,CAUSES,SYM_03424,恶寒,SYM,1
CAU_00652,温邪时毒,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00652,温邪时毒,CAU,CAUSES,SYM_03407,发热,SYM,1
CAU_01127,邪在心胞,CAU,CAUSES,SYM_04017,舌绛焦黑,SYM,1
CAU_01127,邪在心胞,CAU,CAUSES,SYM_04114,斑紫,SYM,1
CAU_01127,邪在心胞,CAU,CAUSES,SYM_06365,昏谵妄笑,SYM,1
CAU_01127,邪在心胞,CAU,CAUSES,SYM_07305,脉促,SYM,1
CAU_01172,阴液元气两伤,CAU,CAUSES,SYM_05203,食不甘,SYM,1
CAU_01172,阴液元气两伤,CAU,CAUSES,SYM_03997,神识不清,SYM,1
CAU_01172,阴液元气两伤,CAU,CAUSES,SYM_04684,寝不安,SYM,1
CAU_00676,湿郁中焦,CAU,CAUSES,SYM_03574,脉洪,SYM,1
CAU_00676,湿郁中焦,CAU,CAUSES,SYM_03447,面赤,SYM,1
CAU_00676,湿郁中焦,CAU,CAUSES,SYM_03424,恶寒,SYM,1
CAU_00386,虚风内动,CAU,CAUSES,SYM_03807,痰浊,SYM,1
CAU_00570,暑热余邪不清,CAU,CAUSES,SYM_03807,痰浊,SYM,1
CAU_00620,气阴亏损,CAU,CAUSES,SYM_03807,痰浊,SYM,1
CAU_00780,秽湿着里,CAU,CAUSES,SYM_03936,舌黄,SYM,1
CAU_01142,邪灼心胞,CAU,CAUSES,SYM_03613,谵语,SYM,1
CAU_00413,黄疸,CAU,CAUSES,SYM_05028,胆汁泛溢,SYM,1
CAU_00413,黄疸,CAU,CAUSES,SYM_03589,大便稀溏,SYM,1
CAU_00116,脾阳不振,CAU,CAUSES,SYM_05028,胆汁泛溢,SYM,1
CAU_00116,脾阳不振,CAU,CAUSES,SYM_03589,大便稀溏,SYM,1
CAU_00429,伏邪不解,CAU,CAUSES,SYM_03419,烦躁,SYM,1
CAU_00779,积劳内虚,CAU,CAUSES,SYM_03419,烦躁,SYM,1
CAU_00174,冲气上逆,CAU,CAUSES,SYM_07878,频咳气促,SYM,1
CAU_00174,冲气上逆,CAU,CAUSES,SYM_05109,舌胖嫩圆大,SYM,1
CAU_01175,阴竭阳厥,CAU,CAUSES,SYM_07878,频咳气促,SYM,1
CAU_01175,阴竭阳厥,CAU,CAUSES,SYM_05109,舌胖嫩圆大,SYM,1
CAU_00595,气脱阳亡,CAU,CAUSES,SYM_07814,面白唇淡,SYM,1
CAU_00595,气脱阳亡,CAU,CAUSES,SYM_07167,肢厥便泄,SYM,1
CAU_00595,气脱阳亡,CAU,CAUSES,SYM_07320,脉沉细或沉微,SYM,1
CAU_00595,气脱阳亡,CAU,CAUSES,SYM_06451,气促自汗,SYM,1
CAU_00595,气脱阳亡,CAU,CAUSES,SYM_07483,舌淡红而无苔,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_03421,咳嗽,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_05802,嗌塞,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_05939,头微痛,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_03456,鼻塞,SYM,1
CAU_00053,伤寒,CAU,CAUSES,SYM_03424,恶寒,SYM,2
CAU_00053,伤寒,CAU,CAUSES,SYM_05378,伤寒发汗未尽,SYM,1
CAU_00398,阴津亏损,CAU,CAUSES,SYM_03613,谵语,SYM,1
CAU_00153,热入营血,CAU,CAUSES,SYM_03613,谵语,SYM,1
CAU_00105,气血虚,CAU,CAUSES,SYM_03809,神疲乏力,SYM,1
CAU_01077,营养不良,CAU,CAUSES,SYM_03809,神疲乏力,SYM,1
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03809,神疲乏力,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03426,胸闷,SYM,5
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03453,瘀斑,SYM,3
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03929,脉弦细,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_07575,苔薄白舌,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03564,瘀血,SYM,3
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03502,气促,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_03426,胸闷,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_03929,脉弦细,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_07575,苔薄白舌,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_03564,瘀血,SYM,1
CAU_00669,湿痰内生,CAU,CAUSES,SYM_03502,气促,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_03426,胸闷,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_03929,脉弦细,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_07575,苔薄白舌,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_03564,瘀血,SYM,1
CAU_00748,痰瘀气郁,CAU,CAUSES,SYM_03502,气促,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_03426,胸闷,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_03929,脉弦细,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_07575,苔薄白舌,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_03564,瘀血,SYM,1
CAU_00843,肝脾气逆,CAU,CAUSES,SYM_03502,气促,SYM,1
CAU_00154,肝火偏旺,CAU,CAUSES,SYM_03419,烦躁,SYM,1
CAU_00154,肝火偏旺,CAU,CAUSES,SYM_03934,舌红少苔,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_05015,肤色紫暗,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_07196,肿块溃烂,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03499,形体消瘦,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_07606,血肉腐败,SYM,1
CAU_00747,痰瘀化热,CAU,CAUSES,SYM_05015,肤色紫暗,SYM,1
CAU_00747,痰瘀化热,CAU,CAUSES,SYM_07196,肿块溃烂,SYM,1
CAU_00747,痰瘀化热,CAU,CAUSES,SYM_03499,形体消瘦,SYM,1
CAU_00747,痰瘀化热,CAU,CAUSES,SYM_07606,血肉腐败,SYM,1
CAU_00315,肝郁痰凝,CAU,CAUSES,SYM_04892,痰浊内生,SYM,1
CAU_00315,肝郁痰凝,CAU,CAUSES,SYM_03699,丘疹,SYM,1
CAU_00315,肝郁痰凝,CAU,CAUSES,SYM_03618,结节,SYM,1
CAU_00315,肝郁痰凝,CAU,CAUSES,SYM_06677,疣状肿物,SYM,1
CAU_00315,肝郁痰凝,CAU,CAUSES,SYM_05137,苔薄白或白腻,SYM,1
CAU_00062,肝气郁结,CAU,CAUSES,SYM_04892,痰浊内生,SYM,1
CAU_00062,肝气郁结,CAU,CAUSES,SYM_03699,丘疹,SYM,1
CAU_00062,肝气郁结,CAU,CAUSES,SYM_03618,结节,SYM,1
CAU_00062,肝气郁结,CAU,CAUSES,SYM_06677,疣状肿物,SYM,1
CAU_00062,肝气郁结,CAU,CAUSES,SYM_05137,苔薄白或白腻,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_03430,耳鸣,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_03603,腰酸腿软,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_05171,阴茎部溃烂,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_03514,口燥,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_07491,舌红无苔,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_03441,咽干,SYM,1
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_03425,头晕,SYM,2
CAU_00099,肝阳上亢,CAU,CAUSES,SYM_07319,脉沉细弦,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_03430,耳鸣,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_03603,腰酸腿软,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_05171,阴茎部溃烂,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_03514,口燥,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_07491,舌红无苔,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_03441,咽干,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_03425,头晕,SYM,1
CAU_00401,阴虚之象,CAU,CAUSES,SYM_07319,脉沉细弦,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_03430,耳鸣,SYM,2
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_03603,腰酸腿软,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_05171,阴茎部溃烂,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_03514,口燥,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_07491,舌红无苔,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_03441,咽干,SYM,1
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_03425,头晕,SYM,2
CAU_00103,阴血亏虚,CAU,CAUSES,SYM_07319,脉沉细弦,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_03430,耳鸣,SYM,4
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_03603,腰酸腿软,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_05171,阴茎部溃烂,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_03514,口燥,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_07491,舌红无苔,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_03441,咽干,SYM,1
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_03425,头晕,SYM,5
CAU_00068,肝肾阴虚,CAU,CAUSES,SYM_07319,脉沉细弦,SYM,1
CAU_00025,气血两虚,CAU,CAUSES,SYM_05161,身体瘦弱,SYM,1
CAU_00025,气血两虚,CAU,CAUSES,SYM_05054,脉沉细无力,SYM,1
CAU_00025,气血两虚,CAU,CAUSES,SYM_03413,舌淡,SYM,4
CAU_00025,气血两虚,CAU,CAUSES,SYM_03578,不思饮食,SYM,2
CAU_01056,脾胃衰败,CAU,CAUSES,SYM_05161,身体瘦弱,SYM,1
CAU_01056,脾胃衰败,CAU,CAUSES,SYM_05054,脉沉细无力,SYM,1
CAU_01056,脾胃衰败,CAU,CAUSES,SYM_03413,舌淡,SYM,1
CAU_01056,脾胃衰败,CAU,CAUSES,SYM_03578,不思饮食,SYM,1
CAU_00073,阴虚内热,CAU,CAUSES,SYM_03935,舌红苔薄,SYM,1
CAU_00073,阴虚内热,CAU,CAUSES,SYM_05491,午后微热,SYM,1
CAU_00073,阴虚内热,CAU,CAUSES,SYM_04514,口干唇燥,SYM,1
CAU_00073,阴虚内热,CAU,CAUSES,SYM_03524,脉细数,SYM,4
CAU_01186,阴阳失调,CAU,CAUSES,SYM_03935,舌红苔薄,SYM,1
CAU_01186,阴阳失调,CAU,CAUSES,SYM_05491,午后微热,SYM,1
CAU_01186,阴阳失调,CAU,CAUSES,SYM_04514,口干唇燥,SYM,1
CAU_01186,阴阳失调,CAU,CAUSES,SYM_03524,脉细数,SYM,1
CAU_00167,脾虚失运,CAU,CAUSES,SYM_05128,色淡白,SYM,1
CAU_00167,脾虚失运,CAU,CAUSES,SYM_03496,大便溏薄,SYM,1
CAU_00167,脾虚失运,CAU,CAUSES,SYM_03413,舌淡,SYM,1
CAU_00167,脾虚失运,CAU,CAUSES,SYM_04379,脓疱稀疏,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_05128,色淡白,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_03496,大便溏薄,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_03413,舌淡,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_04379,脓疱稀疏,SYM,1
CAU_00139,脾虚湿蕴,CAU,CAUSES,SYM_05128,色淡白,SYM,1
CAU_00139,脾虚湿蕴,CAU,CAUSES,SYM_03496,大便溏薄,SYM,2
CAU_00139,脾虚湿蕴,CAU,CAUSES,SYM_03413,舌淡,SYM,3
CAU_00139,脾虚湿蕴,CAU,CAUSES,SYM_04379,脓疱稀疏,SYM,2
CAU_01117,血虚风燥,CAU,CAUSES,SYM_03524,脉细数,SYM,1
CAU_01117,血虚风燥,CAU,CAUSES,SYM_06287,抓痕及结痂,SYM,1
CAU_01117,血虚风燥,CAU,CAUSES,SYM_03413,舌淡,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_03608,小便黄,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_03436,便秘,SYM,1
CAU_00150,湿热内生,CAU,CAUSES,SYM_03822,饮食不节,SYM,2
CAU_00150,湿热内生,CAU,CAUSES,SYM_03636,舌红苔黄,SYM,1
CAU_00064,脾失健运,CAU,CAUSES,SYM_03608,小便黄,SYM,1
CAU_00064,脾失健运,CAU,CAUSES,SYM_03436,便秘,SYM,1
CAU_00064,脾失健运,CAU,CAUSES,SYM_03822,饮食不节,SYM,2
CAU_00064,脾失健运,CAU,CAUSES,SYM_03636,舌红苔黄,SYM,1
CAU_00406,风湿蕴肤,CAU,CAUSES,SYM_05137,苔薄白或白腻,SYM,1
CAU_00406,风湿蕴肤,CAU,CAUSES,SYM_07324,脉濡而缓,SYM,1
CAU_00406,风湿蕴肤,CAU,CAUSES,SYM_04341,皮损呈淡褐色片状,SYM,2
CAU_00018,血虚,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00018,血虚,CAU,CAUSES,SYM_03413,舌淡,SYM,4
CAU_00018,血虚,CAU,CAUSES,SYM_03812,脉沉细,SYM,1
CAU_00018,血虚,CAU,CAUSES,SYM_04729,心悸怔仲,SYM,1
CAU_00018,血虚,CAU,CAUSES,SYM_04656,失眠健忘,SYM,1
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_07495,舌红苔白或微黄,SYM,1
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_03727,关节痛,SYM,2
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_03530,尿黄,SYM,2
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_03543,脉弦滑,SYM,1
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_04342,皮损鲜红,SYM,2
CAU_00084,湿热蕴结,CAU,CAUSES,SYM_03407,发热,SYM,2
CAU_00856,肠腑不运,CAU,CAUSES,SYM_07495,舌红苔白或微黄,SYM,1
CAU_00856,肠腑不运,CAU,CAUSES,SYM_03727,关节痛,SYM,1
CAU_00856,肠腑不运,CAU,CAUSES,SYM_03530,尿黄,SYM,1
CAU_00856,肠腑不运,CAU,CAUSES,SYM_03543,脉弦滑,SYM,1
CAU_00856,肠腑不运,CAU,CAUSES,SYM_04342,皮损鲜红,SYM,1
CAU_00856,肠腑不运,CAU,CAUSES,SYM_03407,发热,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_04251,夜多恶梦,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_04260,头发脱落,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_06602,烦热难眠,SYM,1
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03812,脉沉细,SYM,2
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03409,头痛,SYM,3
CAU_00020,气滞血瘀,CAU,CAUSES,SYM_03856,胸胁疼痛,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03430,耳鸣,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03413,舌淡,SYM,6
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03433,腰膝酸软,SYM,4
CAU_00048,肝肾不足,CAU,CAUSES,SYM_07560,苔剥脉细,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03567,目眩,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_04659,头发焦黄或花白,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00254,寒湿入络,CAU,CAUSES,SYM_03727,关节痛,SYM,2
CAU_00254,寒湿入络,CAU,CAUSES,SYM_06809,皮损暗红,SYM,1
CAU_00254,寒湿入络,CAU,CAUSES,SYM_07322,脉沉缓,SYM,1
CAU_00254,寒湿入络,CAU,CAUSES,SYM_04253,大便不干,SYM,2
CAU_00254,寒湿入络,CAU,CAUSES,SYM_07485,舌淡苔白或白腻,SYM,1
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_04114,斑紫,SYM,1
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03410,口渴,SYM,7
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03464,小便短赤,SYM,2
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03613,谵语,SYM,1
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03462,抽搐,SYM,2
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_07492,舌红绛苔黄腻,SYM,1
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03477,大便干结,SYM,2
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03419,烦躁,SYM,4
CAU_00036,热毒炽盛,CAU,CAUSES,SYM_03574,脉洪,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_04776,斑疹,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03465,手足心热,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_06400,月经量少或闭经,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03524,脉细数,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03935,舌红苔薄,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03418,心烦,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03407,发热,SYM,1
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_04776,斑疹,SYM,1
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_03465,手足心热,SYM,2
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_06400,月经量少或闭经,SYM,1
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_03524,脉细数,SYM,3
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_03935,舌红苔薄,SYM,1
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_03418,心烦,SYM,4
CAU_00060,阴虚火旺,CAU,CAUSES,SYM_03407,发热,SYM,2
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03515,浮肿,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03812,脉沉细,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_04386,脾肾阳虚,SYM,1
CAU_00048,肝肾不足,CAU,CAUSES,SYM_03538,面色无华,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03515,浮肿,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03413,舌淡,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03433,腰膝酸软,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03812,脉沉细,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00081,脾肾阳虚,CAU,CAUSES,SYM_03538,面色无华,SYM,1
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03515,浮肿,SYM,2
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03413,舌淡,SYM,2
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03433,腰膝酸软,SYM,1
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03812,脉沉细,SYM,1
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_04386,脾肾阳虚,SYM,2
CAU_00190,水湿泛滥,CAU,CAUSES,SYM_03538,面色无华,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_03437,失眠,SYM,1
CAU_00142,阴血不足,CAU,CAUSES,SYM_07325,脉细弦,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_03437,失眠,SYM,1
CAU_00306,肝失疏泄,CAU,CAUSES,SYM_07325,脉细弦,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_03437,失眠,SYM,1
CAU_01060,脾虚肝旺,CAU,CAUSES,SYM_07325,脉细弦,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_03437,失眠,SYM,1
CAU_00851,肝郁犯脾,CAU,CAUSES,SYM_07325,脉细弦,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03453,瘀斑,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_03437,失眠,SYM,1
CAU_00720,热邪灼阴,CAU,CAUSES,SYM_07325,脉细弦,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03604,舌紫暗,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03453,瘀斑,SYM,2
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03563,月经不调,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03620,胸胁胀满,SYM,2
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03485,闭经,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03654,头昏,SYM,1
CAU_00087,肝郁气滞,CAU,CAUSES,SYM_03437,失眠,SYM,1
